,AAPL,capital_used,ending_cash,ending_value,long_mavg,orders,period_close,period_open,pnl,portfolio_value,positions,returns,short_mavg,starting_cash,starting_value,transactions
2002-03-01 21:00:00,,0.0,100000.0,0.0,,[],2002-03-01 21:00:00+00:00,2002-03-01 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-04 21:00:00,,0.0,100000.0,0.0,,[],2002-03-04 21:00:00+00:00,2002-03-04 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-05 21:00:00,,0.0,100000.0,0.0,,[],2002-03-05 21:00:00+00:00,2002-03-05 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-06 21:00:00,,0.0,100000.0,0.0,,[],2002-03-06 21:00:00+00:00,2002-03-06 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-07 21:00:00,,0.0,100000.0,0.0,,[],2002-03-07 21:00:00+00:00,2002-03-07 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-08 21:00:00,,0.0,100000.0,0.0,,[],2002-03-08 21:00:00+00:00,2002-03-08 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-11 21:00:00,,0.0,100000.0,0.0,,[],2002-03-11 21:00:00+00:00,2002-03-11 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-12 21:00:00,,0.0,100000.0,0.0,,[],2002-03-12 21:00:00+00:00,2002-03-12 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-13 21:00:00,,0.0,100000.0,0.0,,[],2002-03-13 21:00:00+00:00,2002-03-13 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-14 21:00:00,,0.0,100000.0,0.0,,[],2002-03-14 21:00:00+00:00,2002-03-14 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-15 21:00:00,,0.0,100000.0,0.0,,[],2002-03-15 21:00:00+00:00,2002-03-15 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-18 21:00:00,,0.0,100000.0,0.0,,[],2002-03-18 21:00:00+00:00,2002-03-18 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-19 21:00:00,,0.0,100000.0,0.0,,[],2002-03-19 21:00:00+00:00,2002-03-19 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-20 21:00:00,,0.0,100000.0,0.0,,[],2002-03-20 21:00:00+00:00,2002-03-20 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-21 21:00:00,,0.0,100000.0,0.0,,[],2002-03-21 21:00:00+00:00,2002-03-21 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-22 21:00:00,,0.0,100000.0,0.0,,[],2002-03-22 21:00:00+00:00,2002-03-22 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-25 21:00:00,,0.0,100000.0,0.0,,[],2002-03-25 21:00:00+00:00,2002-03-25 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-26 21:00:00,,0.0,100000.0,0.0,,[],2002-03-26 21:00:00+00:00,2002-03-26 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-27 21:00:00,,0.0,100000.0,0.0,,[],2002-03-27 21:00:00+00:00,2002-03-27 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-03-28 21:00:00,,0.0,100000.0,0.0,,[],2002-03-28 21:00:00+00:00,2002-03-28 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-01 21:00:00,,0.0,100000.0,0.0,,[],2002-04-01 21:00:00+00:00,2002-04-01 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-02 21:00:00,,0.0,100000.0,0.0,,[],2002-04-02 21:00:00+00:00,2002-04-02 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-03 21:00:00,,0.0,100000.0,0.0,,[],2002-04-03 21:00:00+00:00,2002-04-03 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-04 21:00:00,,0.0,100000.0,0.0,,[],2002-04-04 21:00:00+00:00,2002-04-04 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-05 21:00:00,,0.0,100000.0,0.0,,[],2002-04-05 21:00:00+00:00,2002-04-05 14:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-08 20:00:00,,0.0,100000.0,0.0,,[],2002-04-08 20:00:00+00:00,2002-04-08 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-09 20:00:00,,0.0,100000.0,0.0,,[],2002-04-09 20:00:00+00:00,2002-04-09 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-10 20:00:00,,0.0,100000.0,0.0,,[],2002-04-10 20:00:00+00:00,2002-04-10 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-11 20:00:00,,0.0,100000.0,0.0,,[],2002-04-11 20:00:00+00:00,2002-04-11 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-12 20:00:00,,0.0,100000.0,0.0,,[],2002-04-12 20:00:00+00:00,2002-04-12 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-15 20:00:00,,0.0,100000.0,0.0,,[],2002-04-15 20:00:00+00:00,2002-04-15 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-16 20:00:00,,0.0,100000.0,0.0,,[],2002-04-16 20:00:00+00:00,2002-04-16 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-17 20:00:00,,0.0,100000.0,0.0,,[],2002-04-17 20:00:00+00:00,2002-04-17 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-18 20:00:00,,0.0,100000.0,0.0,,[],2002-04-18 20:00:00+00:00,2002-04-18 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-19 20:00:00,,0.0,100000.0,0.0,,[],2002-04-19 20:00:00+00:00,2002-04-19 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-22 20:00:00,,0.0,100000.0,0.0,,[],2002-04-22 20:00:00+00:00,2002-04-22 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-23 20:00:00,,0.0,100000.0,0.0,,[],2002-04-23 20:00:00+00:00,2002-04-23 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-24 20:00:00,,0.0,100000.0,0.0,,[],2002-04-24 20:00:00+00:00,2002-04-24 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-25 20:00:00,,0.0,100000.0,0.0,,[],2002-04-25 20:00:00+00:00,2002-04-25 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-26 20:00:00,,0.0,100000.0,0.0,,[],2002-04-26 20:00:00+00:00,2002-04-26 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-29 20:00:00,,0.0,100000.0,0.0,,[],2002-04-29 20:00:00+00:00,2002-04-29 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-04-30 20:00:00,,0.0,100000.0,0.0,,[],2002-04-30 20:00:00+00:00,2002-04-30 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-01 20:00:00,,0.0,100000.0,0.0,,[],2002-05-01 20:00:00+00:00,2002-05-01 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-02 20:00:00,,0.0,100000.0,0.0,,[],2002-05-02 20:00:00+00:00,2002-05-02 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-03 20:00:00,,0.0,100000.0,0.0,,[],2002-05-03 20:00:00+00:00,2002-05-03 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-06 20:00:00,,0.0,100000.0,0.0,,[],2002-05-06 20:00:00+00:00,2002-05-06 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-07 20:00:00,,0.0,100000.0,0.0,,[],2002-05-07 20:00:00+00:00,2002-05-07 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-08 20:00:00,,0.0,100000.0,0.0,,[],2002-05-08 20:00:00+00:00,2002-05-08 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-09 20:00:00,,0.0,100000.0,0.0,,[],2002-05-09 20:00:00+00:00,2002-05-09 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-10 20:00:00,,0.0,100000.0,0.0,,[],2002-05-10 20:00:00+00:00,2002-05-10 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-13 20:00:00,,0.0,100000.0,0.0,,[],2002-05-13 20:00:00+00:00,2002-05-13 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-14 20:00:00,,0.0,100000.0,0.0,,[],2002-05-14 20:00:00+00:00,2002-05-14 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-15 20:00:00,,0.0,100000.0,0.0,,[],2002-05-15 20:00:00+00:00,2002-05-15 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-16 20:00:00,,0.0,100000.0,0.0,,[],2002-05-16 20:00:00+00:00,2002-05-16 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-17 20:00:00,,0.0,100000.0,0.0,,[],2002-05-17 20:00:00+00:00,2002-05-17 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-20 20:00:00,,0.0,100000.0,0.0,,[],2002-05-20 20:00:00+00:00,2002-05-20 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-21 20:00:00,,0.0,100000.0,0.0,,[],2002-05-21 20:00:00+00:00,2002-05-21 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-22 20:00:00,,0.0,100000.0,0.0,,[],2002-05-22 20:00:00+00:00,2002-05-22 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-23 20:00:00,,0.0,100000.0,0.0,,[],2002-05-23 20:00:00+00:00,2002-05-23 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-24 20:00:00,,0.0,100000.0,0.0,,[],2002-05-24 20:00:00+00:00,2002-05-24 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-28 20:00:00,,0.0,100000.0,0.0,,[],2002-05-28 20:00:00+00:00,2002-05-28 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-29 20:00:00,,0.0,100000.0,0.0,,[],2002-05-29 20:00:00+00:00,2002-05-29 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-30 20:00:00,,0.0,100000.0,0.0,,[],2002-05-30 20:00:00+00:00,2002-05-30 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-05-31 20:00:00,,0.0,100000.0,0.0,,[],2002-05-31 20:00:00+00:00,2002-05-31 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-03 20:00:00,,0.0,100000.0,0.0,,[],2002-06-03 20:00:00+00:00,2002-06-03 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-04 20:00:00,,0.0,100000.0,0.0,,[],2002-06-04 20:00:00+00:00,2002-06-04 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-05 20:00:00,,0.0,100000.0,0.0,,[],2002-06-05 20:00:00+00:00,2002-06-05 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-06 20:00:00,,0.0,100000.0,0.0,,[],2002-06-06 20:00:00+00:00,2002-06-06 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-07 20:00:00,,0.0,100000.0,0.0,,[],2002-06-07 20:00:00+00:00,2002-06-07 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-10 20:00:00,,0.0,100000.0,0.0,,[],2002-06-10 20:00:00+00:00,2002-06-10 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-11 20:00:00,,0.0,100000.0,0.0,,[],2002-06-11 20:00:00+00:00,2002-06-11 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-12 20:00:00,,0.0,100000.0,0.0,,[],2002-06-12 20:00:00+00:00,2002-06-12 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-13 20:00:00,,0.0,100000.0,0.0,,[],2002-06-13 20:00:00+00:00,2002-06-13 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-14 20:00:00,,0.0,100000.0,0.0,,[],2002-06-14 20:00:00+00:00,2002-06-14 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-17 20:00:00,,0.0,100000.0,0.0,,[],2002-06-17 20:00:00+00:00,2002-06-17 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-18 20:00:00,,0.0,100000.0,0.0,,[],2002-06-18 20:00:00+00:00,2002-06-18 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-19 20:00:00,,0.0,100000.0,0.0,,[],2002-06-19 20:00:00+00:00,2002-06-19 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-20 20:00:00,,0.0,100000.0,0.0,,[],2002-06-20 20:00:00+00:00,2002-06-20 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-21 20:00:00,,0.0,100000.0,0.0,,[],2002-06-21 20:00:00+00:00,2002-06-21 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-24 20:00:00,,0.0,100000.0,0.0,,[],2002-06-24 20:00:00+00:00,2002-06-24 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-25 20:00:00,,0.0,100000.0,0.0,,[],2002-06-25 20:00:00+00:00,2002-06-25 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-26 20:00:00,,0.0,100000.0,0.0,,[],2002-06-26 20:00:00+00:00,2002-06-26 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-27 20:00:00,,0.0,100000.0,0.0,,[],2002-06-27 20:00:00+00:00,2002-06-27 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-06-28 20:00:00,,0.0,100000.0,0.0,,[],2002-06-28 20:00:00+00:00,2002-06-28 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-01 20:00:00,,0.0,100000.0,0.0,,[],2002-07-01 20:00:00+00:00,2002-07-01 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-02 20:00:00,,0.0,100000.0,0.0,,[],2002-07-02 20:00:00+00:00,2002-07-02 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-03 20:00:00,,0.0,100000.0,0.0,,[],2002-07-03 20:00:00+00:00,2002-07-03 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-05 17:00:00,,0.0,100000.0,0.0,,[],2002-07-05 17:00:00+00:00,2002-07-05 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-08 20:00:00,,0.0,100000.0,0.0,,[],2002-07-08 20:00:00+00:00,2002-07-08 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-09 20:00:00,,0.0,100000.0,0.0,,[],2002-07-09 20:00:00+00:00,2002-07-09 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-10 20:00:00,,0.0,100000.0,0.0,,[],2002-07-10 20:00:00+00:00,2002-07-10 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-11 20:00:00,,0.0,100000.0,0.0,,[],2002-07-11 20:00:00+00:00,2002-07-11 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-12 20:00:00,,0.0,100000.0,0.0,,[],2002-07-12 20:00:00+00:00,2002-07-12 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-15 20:00:00,,0.0,100000.0,0.0,,[],2002-07-15 20:00:00+00:00,2002-07-15 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-16 20:00:00,,0.0,100000.0,0.0,,[],2002-07-16 20:00:00+00:00,2002-07-16 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-17 20:00:00,,0.0,100000.0,0.0,,[],2002-07-17 20:00:00+00:00,2002-07-17 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-18 20:00:00,,0.0,100000.0,0.0,,[],2002-07-18 20:00:00+00:00,2002-07-18 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-19 20:00:00,,0.0,100000.0,0.0,,[],2002-07-19 20:00:00+00:00,2002-07-19 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-22 20:00:00,,0.0,100000.0,0.0,,[],2002-07-22 20:00:00+00:00,2002-07-22 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-23 20:00:00,,0.0,100000.0,0.0,,[],2002-07-23 20:00:00+00:00,2002-07-23 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-24 20:00:00,,0.0,100000.0,0.0,,[],2002-07-24 20:00:00+00:00,2002-07-24 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-25 20:00:00,,0.0,100000.0,0.0,,[],2002-07-25 20:00:00+00:00,2002-07-25 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-26 20:00:00,,0.0,100000.0,0.0,,[],2002-07-26 20:00:00+00:00,2002-07-26 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-29 20:00:00,,0.0,100000.0,0.0,,[],2002-07-29 20:00:00+00:00,2002-07-29 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-30 20:00:00,,0.0,100000.0,0.0,,[],2002-07-30 20:00:00+00:00,2002-07-30 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-07-31 20:00:00,,0.0,100000.0,0.0,,[],2002-07-31 20:00:00+00:00,2002-07-31 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-01 20:00:00,,0.0,100000.0,0.0,,[],2002-08-01 20:00:00+00:00,2002-08-01 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-02 20:00:00,,0.0,100000.0,0.0,,[],2002-08-02 20:00:00+00:00,2002-08-02 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-05 20:00:00,,0.0,100000.0,0.0,,[],2002-08-05 20:00:00+00:00,2002-08-05 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-06 20:00:00,,0.0,100000.0,0.0,,[],2002-08-06 20:00:00+00:00,2002-08-06 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-07 20:00:00,,0.0,100000.0,0.0,,[],2002-08-07 20:00:00+00:00,2002-08-07 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-08 20:00:00,,0.0,100000.0,0.0,,[],2002-08-08 20:00:00+00:00,2002-08-08 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-09 20:00:00,,0.0,100000.0,0.0,,[],2002-08-09 20:00:00+00:00,2002-08-09 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-12 20:00:00,,0.0,100000.0,0.0,,[],2002-08-12 20:00:00+00:00,2002-08-12 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-13 20:00:00,,0.0,100000.0,0.0,,[],2002-08-13 20:00:00+00:00,2002-08-13 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-14 20:00:00,,0.0,100000.0,0.0,,[],2002-08-14 20:00:00+00:00,2002-08-14 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-15 20:00:00,,0.0,100000.0,0.0,,[],2002-08-15 20:00:00+00:00,2002-08-15 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-16 20:00:00,,0.0,100000.0,0.0,,[],2002-08-16 20:00:00+00:00,2002-08-16 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-19 20:00:00,,0.0,100000.0,0.0,,[],2002-08-19 20:00:00+00:00,2002-08-19 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-20 20:00:00,,0.0,100000.0,0.0,,[],2002-08-20 20:00:00+00:00,2002-08-20 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-21 20:00:00,,0.0,100000.0,0.0,,[],2002-08-21 20:00:00+00:00,2002-08-21 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-22 20:00:00,,0.0,100000.0,0.0,,[],2002-08-22 20:00:00+00:00,2002-08-22 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-23 20:00:00,,0.0,100000.0,0.0,,[],2002-08-23 20:00:00+00:00,2002-08-23 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-26 20:00:00,,0.0,100000.0,0.0,,[],2002-08-26 20:00:00+00:00,2002-08-26 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-27 20:00:00,,0.0,100000.0,0.0,,[],2002-08-27 20:00:00+00:00,2002-08-27 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-28 20:00:00,,0.0,100000.0,0.0,,[],2002-08-28 20:00:00+00:00,2002-08-28 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-29 20:00:00,,0.0,100000.0,0.0,,[],2002-08-29 20:00:00+00:00,2002-08-29 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-08-30 20:00:00,,0.0,100000.0,0.0,,[],2002-08-30 20:00:00+00:00,2002-08-30 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-03 20:00:00,,0.0,100000.0,0.0,,[],2002-09-03 20:00:00+00:00,2002-09-03 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-04 20:00:00,,0.0,100000.0,0.0,,[],2002-09-04 20:00:00+00:00,2002-09-04 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-05 20:00:00,,0.0,100000.0,0.0,,[],2002-09-05 20:00:00+00:00,2002-09-05 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-06 20:00:00,,0.0,100000.0,0.0,,[],2002-09-06 20:00:00+00:00,2002-09-06 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-09 20:00:00,,0.0,100000.0,0.0,,[],2002-09-09 20:00:00+00:00,2002-09-09 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-10 20:00:00,,0.0,100000.0,0.0,,[],2002-09-10 20:00:00+00:00,2002-09-10 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-11 20:00:00,,0.0,100000.0,0.0,,[],2002-09-11 20:00:00+00:00,2002-09-11 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-12 20:00:00,,0.0,100000.0,0.0,,[],2002-09-12 20:00:00+00:00,2002-09-12 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-13 20:00:00,,0.0,100000.0,0.0,,[],2002-09-13 20:00:00+00:00,2002-09-13 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-16 20:00:00,,0.0,100000.0,0.0,,[],2002-09-16 20:00:00+00:00,2002-09-16 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-17 20:00:00,,0.0,100000.0,0.0,,[],2002-09-17 20:00:00+00:00,2002-09-17 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-18 20:00:00,,0.0,100000.0,0.0,,[],2002-09-18 20:00:00+00:00,2002-09-18 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-19 20:00:00,,0.0,100000.0,0.0,,[],2002-09-19 20:00:00+00:00,2002-09-19 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-20 20:00:00,,0.0,100000.0,0.0,,[],2002-09-20 20:00:00+00:00,2002-09-20 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-23 20:00:00,,0.0,100000.0,0.0,,[],2002-09-23 20:00:00+00:00,2002-09-23 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-24 20:00:00,,0.0,100000.0,0.0,,[],2002-09-24 20:00:00+00:00,2002-09-24 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-25 20:00:00,,0.0,100000.0,0.0,,[],2002-09-25 20:00:00+00:00,2002-09-25 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-26 20:00:00,,0.0,100000.0,0.0,,[],2002-09-26 20:00:00+00:00,2002-09-26 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-27 20:00:00,,0.0,100000.0,0.0,,[],2002-09-27 20:00:00+00:00,2002-09-27 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-09-30 20:00:00,,0.0,100000.0,0.0,,[],2002-09-30 20:00:00+00:00,2002-09-30 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-10-01 20:00:00,,0.0,100000.0,0.0,,[],2002-10-01 20:00:00+00:00,2002-10-01 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-10-02 20:00:00,,0.0,100000.0,0.0,,[],2002-10-02 20:00:00+00:00,2002-10-02 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
2002-10-03 20:00:00,,0.0,100000.0,0.0,,[],2002-10-03 20:00:00+00:00,2002-10-03 13:31:00+00:00,0.0,100000.0,[],0.0,,100000.0,0.0,[]
