Date,High,Open,Low,Close
2014-01-06 22:24:00+00:00,1.36252,1.36252,1.36233,1.36238
2014-01-06 22:25:00+00:00,1.36237,1.36245,1.36231,1.36238
2014-01-06 22:26:00+00:00,1.36238,1.36242,1.36237,1.36237
2014-01-06 22:27:00+00:00,1.36238,1.36252,1.36237,1.36252
2014-01-06 22:28:00+00:00,1.36249,1.36252,1.36249,1.3625
2014-01-06 22:29:00+00:00,1.36251,1.36252,1.3625,1.36251
2014-01-06 22:30:00+00:00,1.3625,1.36252,1.36248,1.36248
2014-01-06 22:31:00+00:00,1.36242,1.36244,1.3624,1.36241
2014-01-06 22:32:00+00:00,1.36242,1.36244,1.36239,1.36242
2014-01-06 22:33:00+00:00,1.36241,1.36242,1.36229,1.36232
2014-01-06 22:34:00+00:00,1.3623,1.3624,1.36229,1.36238
2014-01-06 22:35:00+00:00,1.36239,1.36242,1.36238,1.36242
2014-01-06 22:36:00+00:00,1.36238,1.36242,1.36229,1.36233
2014-01-06 22:37:00+00:00,1.36231,1.36242,1.3623,1.36232
2014-01-06 22:38:00+00:00,1.36231,1.36239,1.36231,1.36238
2014-01-06 22:39:00+00:00,1.3624,1.36242,1.36231,1.36231
2014-01-06 22:40:00+00:00,1.36232,1.36233,1.36229,1.36229
2014-01-06 22:41:00+00:00,1.3623,1.36232,1.36228,1.36229
2014-01-06 22:42:00+00:00,1.36229,1.36232,1.36228,1.36232
2014-01-06 22:43:00+00:00,1.36229,1.36232,1.36224,1.36227
2014-01-06 22:44:00+00:00,1.36228,1.36238,1.36228,1.36238
2014-01-06 22:45:00+00:00,1.36237,1.36263,1.36237,1.36259
2014-01-06 22:46:00+00:00,1.3626,1.36262,1.36256,1.36257
2014-01-06 22:47:00+00:00,1.36256,1.36257,1.36256,1.36256
2014-01-06 22:48:00+00:00,1.36257,1.36257,1.36246,1.3625
2014-01-06 22:49:00+00:00,1.36251,1.36252,1.36245,1.36245
2014-01-06 22:50:00+00:00,1.36244,1.36244,1.36239,1.36242
2014-01-06 22:51:00+00:00,1.3624,1.36242,1.3623,1.3623
2014-01-06 22:52:00+00:00,1.36232,1.36233,1.36226,1.36231
2014-01-06 22:53:00+00:00,1.36232,1.36232,1.36226,1.36226
2014-01-06 22:54:00+00:00,1.36227,1.36228,1.36226,1.36228
2014-01-06 22:55:00+00:00,1.36229,1.36232,1.36228,1.36228
2014-01-06 22:56:00+00:00,1.36232,1.36238,1.3623,1.36238
2014-01-06 22:57:00+00:00,1.36236,1.36236,1.36235,1.36236
2014-01-06 22:58:00+00:00,1.36237,1.36242,1.36237,1.36239
2014-01-06 22:59:00+00:00,1.36238,1.36239,1.36238,1.36239
2014-01-06 23:00:00+00:00,1.36241,1.36242,1.36236,1.36237
2014-01-06 23:01:00+00:00,1.36236,1.36237,1.36236,1.36236
2014-01-06 23:02:00+00:00,1.36237,1.36249,1.36236,1.36249
2014-01-06 23:03:00+00:00,1.3625,1.36252,1.36237,1.36237
2014-01-06 23:04:00+00:00,1.36236,1.36237,1.36235,1.36235
2014-01-06 23:05:00+00:00,1.36236,1.36237,1.36228,1.36228
2014-01-06 23:06:00+00:00,1.36229,1.36229,1.36229,1.36229
2014-01-06 23:07:00+00:00,1.36232,1.36232,1.36228,1.36228
2014-01-06 23:08:00+00:00,1.36229,1.36232,1.36228,1.36229
2014-01-06 23:09:00+00:00,1.36231,1.36237,1.36231,1.36235
2014-01-06 23:10:00+00:00,1.36236,1.36247,1.36236,1.36242
2014-01-06 23:11:00+00:00,1.36239,1.36242,1.36238,1.36238
2014-01-06 23:12:00+00:00,1.36238,1.36238,1.36238,1.36238
2014-01-06 23:13:00+00:00,1.36237,1.36238,1.36237,1.36238
2014-01-06 23:14:00+00:00,1.36239,1.36241,1.36237,1.36237
2014-01-06 23:15:00+00:00,1.36236,1.36238,1.36236,1.36237
2014-01-06 23:17:00+00:00,1.36236,1.36237,1.36235,1.36235
2014-01-06 23:18:00+00:00,1.36232,1.36232,1.36232,1.36232
2014-01-06 23:19:00+00:00,1.36235,1.36235,1.36235,1.36235
2014-01-06 23:20:00+00:00,1.36236,1.36236,1.36235,1.36235
2014-01-06 23:21:00+00:00,1.36236,1.36236,1.36235,1.36235
2014-01-06 23:22:00+00:00,1.36237,1.36237,1.36232,1.36234
2014-01-06 23:23:00+00:00,1.36232,1.36236,1.36232,1.36235
2014-01-06 23:24:00+00:00,1.36232,1.36236,1.36232,1.36236
2014-01-06 23:25:00+00:00,1.36232,1.36237,1.36232,1.36237
2014-01-06 23:26:00+00:00,1.36235,1.36249,1.36235,1.36247
2014-01-06 23:27:00+00:00,1.36248,1.36255,1.36248,1.36249
2014-01-06 23:28:00+00:00,1.36247,1.36248,1.36247,1.36248
2014-01-06 23:29:00+00:00,1.36247,1.36252,1.36247,1.36249
2014-01-06 23:30:00+00:00,1.3625,1.36253,1.36247,1.36248
2014-01-06 23:31:00+00:00,1.36246,1.36252,1.36246,1.36249
2014-01-06 23:32:00+00:00,1.36251,1.36252,1.36249,1.36249
2014-01-06 23:33:00+00:00,1.36252,1.36259,1.36249,1.36259
2014-01-06 23:34:00+00:00,1.36262,1.36266,1.36259,1.36266
2014-01-06 23:35:00+00:00,1.36264,1.36265,1.36259,1.3626
2014-01-06 23:36:00+00:00,1.36262,1.36262,1.36259,1.36259
2014-01-06 23:37:00+00:00,1.3626,1.36265,1.36259,1.36265
2014-01-06 23:38:00+00:00,1.36266,1.36266,1.36264,1.36265
2014-01-06 23:39:00+00:00,1.36265,1.36268,1.36265,1.36266
2014-01-06 23:40:00+00:00,1.36265,1.36266,1.36265,1.36265
2014-01-06 23:41:00+00:00,1.36264,1.36264,1.36248,1.36248
2014-01-06 23:42:00+00:00,1.36249,1.36256,1.36249,1.36256
2014-01-06 23:43:00+00:00,1.36257,1.36257,1.36257,1.36257
2014-01-06 23:44:00+00:00,1.36259,1.36265,1.36256,1.36264
2014-01-06 23:45:00+00:00,1.36263,1.36268,1.36255,1.36258
2014-01-06 23:46:00+00:00,1.36257,1.36259,1.36257,1.36259
2014-01-06 23:47:00+00:00,1.36258,1.36262,1.36258,1.36262
2014-01-06 23:48:00+00:00,1.36259,1.36262,1.36258,1.36258
2014-01-06 23:49:00+00:00,1.36259,1.36267,1.36259,1.3626
2014-01-06 23:50:00+00:00,1.36262,1.36264,1.3626,1.36262
2014-01-06 23:51:00+00:00,1.3626,1.36262,1.36258,1.3626
2014-01-06 23:52:00+00:00,1.36262,1.36262,1.36256,1.36259
2014-01-06 23:53:00+00:00,1.36262,1.36262,1.36257,1.36257
2014-01-06 23:54:00+00:00,1.36258,1.36258,1.36258,1.36258
2014-01-06 23:55:00+00:00,1.36257,1.36257,1.36255,1.36256
2014-01-06 23:56:00+00:00,1.36255,1.36257,1.36249,1.36249
2014-01-06 23:57:00+00:00,1.36247,1.36247,1.36236,1.36236
2014-01-06 23:58:00+00:00,1.36237,1.36237,1.36236,1.36236
2014-01-06 23:59:00+00:00,1.36237,1.36238,1.36236,1.36237
2014-01-07 00:00:00+00:00,1.36236,1.36244,1.36236,1.36238
2014-01-07 00:01:00+00:00,1.36237,1.36237,1.36237,1.36237
2014-01-07 00:02:00+00:00,1.36235,1.36239,1.36235,1.36239
2014-01-07 00:03:00+00:00,1.36238,1.36238,1.36232,1.36236
2014-01-07 00:04:00+00:00,1.36234,1.36236,1.36234,1.36236
2014-01-07 00:05:00+00:00,1.36235,1.36237,1.36235,1.36237
2014-01-07 00:06:00+00:00,1.36236,1.36237,1.36236,1.36237
2014-01-07 00:07:00+00:00,1.36238,1.36239,1.36238,1.36239
2014-01-07 00:08:00+00:00,1.36242,1.36242,1.36226,1.36227
2014-01-07 00:09:00+00:00,1.36226,1.36226,1.36219,1.36225
2014-01-07 00:10:00+00:00,1.36226,1.36228,1.36212,1.36213
2014-01-07 00:11:00+00:00,1.36212,1.36226,1.36208,1.36215
2014-01-07 00:12:00+00:00,1.36212,1.36227,1.36212,1.36226
2014-01-07 00:13:00+00:00,1.36222,1.36225,1.36215,1.36215
2014-01-07 00:14:00+00:00,1.36212,1.36215,1.36208,1.36209
2014-01-07 00:15:00+00:00,1.36211,1.3622,1.3621,1.36218
2014-01-07 00:16:00+00:00,1.36217,1.36218,1.36209,1.36209
2014-01-07 00:17:00+00:00,1.36212,1.36212,1.36209,1.36211
2014-01-07 00:18:00+00:00,1.36212,1.36223,1.3621,1.36219
2014-01-07 00:19:00+00:00,1.36222,1.36239,1.36221,1.36232
2014-01-07 00:20:00+00:00,1.36234,1.36234,1.36229,1.36231
2014-01-07 00:21:00+00:00,1.36232,1.36232,1.36229,1.3623
2014-01-07 00:22:00+00:00,1.36229,1.36242,1.36229,1.36242
2014-01-07 00:23:00+00:00,1.36241,1.36249,1.36241,1.36249
2014-01-07 00:24:00+00:00,1.3625,1.36252,1.36248,1.36248
2014-01-07 00:25:00+00:00,1.36247,1.36248,1.36247,1.36247
2014-01-07 00:26:00+00:00,1.36245,1.36245,1.36228,1.36228
2014-01-07 00:27:00+00:00,1.36229,1.3624,1.36227,1.36237
2014-01-07 00:28:00+00:00,1.36233,1.36242,1.36232,1.36237
2014-01-07 00:29:00+00:00,1.36238,1.36242,1.3623,1.36234
2014-01-07 00:30:00+00:00,1.36232,1.36242,1.3623,1.36232
2014-01-07 00:31:00+00:00,1.36231,1.36234,1.3623,1.36231
2014-01-07 00:32:00+00:00,1.36232,1.36242,1.36232,1.36239
2014-01-07 00:33:00+00:00,1.36242,1.36242,1.36236,1.36239
2014-01-07 00:34:00+00:00,1.36242,1.36245,1.36239,1.36245
2014-01-07 00:35:00+00:00,1.36244,1.36251,1.36242,1.36247
2014-01-07 00:36:00+00:00,1.3625,1.36258,1.36249,1.36251
2014-01-07 00:37:00+00:00,1.36252,1.36255,1.3625,1.36254
2014-01-07 00:38:00+00:00,1.36255,1.36259,1.3625,1.36251
2014-01-07 00:39:00+00:00,1.36249,1.36253,1.36249,1.36253
2014-01-07 00:40:00+00:00,1.36252,1.36252,1.36249,1.36249
2014-01-07 00:41:00+00:00,1.3625,1.36252,1.36235,1.36236
2014-01-07 00:42:00+00:00,1.36235,1.36236,1.36232,1.36234
2014-01-07 00:43:00+00:00,1.36232,1.36234,1.36222,1.36223
2014-01-07 00:44:00+00:00,1.36224,1.36229,1.36218,1.36229
2014-01-07 00:45:00+00:00,1.36229,1.36234,1.36227,1.36228
2014-01-07 00:46:00+00:00,1.36229,1.36232,1.36218,1.36218
2014-01-07 00:47:00+00:00,1.36221,1.36232,1.36221,1.36227
2014-01-07 00:48:00+00:00,1.36227,1.36228,1.36217,1.3622
2014-01-07 00:49:00+00:00,1.36221,1.36222,1.36217,1.36218
2014-01-07 00:50:00+00:00,1.36219,1.3623,1.36219,1.36225
2014-01-07 00:51:00+00:00,1.36224,1.36224,1.36219,1.3622
2014-01-07 00:52:00+00:00,1.36221,1.36223,1.36217,1.36217
2014-01-07 00:53:00+00:00,1.36215,1.36216,1.36206,1.36212
2014-01-07 00:54:00+00:00,1.36216,1.36216,1.36205,1.36209
2014-01-07 00:55:00+00:00,1.36207,1.36209,1.36199,1.36201
2014-01-07 00:56:00+00:00,1.36202,1.36218,1.36198,1.36213
2014-01-07 00:57:00+00:00,1.36212,1.36212,1.36206,1.36209
2014-01-07 00:58:00+00:00,1.36209,1.36209,1.36209,1.36209
2014-01-07 00:59:00+00:00,1.36208,1.36208,1.36201,1.36203
2014-01-07 01:00:00+00:00,1.36202,1.36205,1.36198,1.36198
2014-01-07 01:01:00+00:00,1.362,1.36208,1.36198,1.36208
2014-01-07 01:02:00+00:00,1.36209,1.36214,1.36209,1.36213
2014-01-07 01:03:00+00:00,1.36212,1.36215,1.3621,1.36212
2014-01-07 01:04:00+00:00,1.36211,1.36214,1.36211,1.36214
2014-01-07 01:05:00+00:00,1.36215,1.36215,1.36206,1.36206
2014-01-07 01:06:00+00:00,1.36203,1.36203,1.36194,1.36194
2014-01-07 01:07:00+00:00,1.36193,1.36194,1.36187,1.36193
2014-01-07 01:08:00+00:00,1.36194,1.36195,1.3619,1.36194
2014-01-07 01:09:00+00:00,1.36192,1.36202,1.36192,1.36202
2014-01-07 01:10:00+00:00,1.362,1.36224,1.362,1.36224
2014-01-07 01:11:00+00:00,1.36222,1.36235,1.36221,1.36221
2014-01-07 01:12:00+00:00,1.36222,1.36229,1.36216,1.36219
2014-01-07 01:13:00+00:00,1.3622,1.36222,1.36217,1.36217
2014-01-07 01:14:00+00:00,1.36216,1.36224,1.36202,1.36224
2014-01-07 01:15:00+00:00,1.36223,1.36223,1.36216,1.3622
2014-01-07 01:16:00+00:00,1.36222,1.36227,1.36217,1.36227
2014-01-07 01:17:00+00:00,1.36226,1.36226,1.36218,1.36218
2014-01-07 01:18:00+00:00,1.36219,1.36219,1.36215,1.36215
2014-01-07 01:19:00+00:00,1.36216,1.36216,1.36205,1.36212
2014-01-07 01:20:00+00:00,1.36209,1.36209,1.36151,1.36152
2014-01-07 01:21:00+00:00,1.36147,1.36152,1.36122,1.36149
2014-01-07 01:22:00+00:00,1.36154,1.36159,1.36152,1.36155
2014-01-07 01:23:00+00:00,1.36157,1.36159,1.36142,1.36143
2014-01-07 01:24:00+00:00,1.36144,1.36147,1.36135,1.36138
2014-01-07 01:25:00+00:00,1.3614,1.36148,1.36137,1.36142
2014-01-07 01:26:00+00:00,1.3614,1.36144,1.36103,1.36104
2014-01-07 01:27:00+00:00,1.36105,1.36119,1.36097,1.36116
2014-01-07 01:28:00+00:00,1.36117,1.36125,1.36116,1.36125
2014-01-07 01:29:00+00:00,1.36126,1.36134,1.36126,1.36132
2014-01-07 01:30:00+00:00,1.3613,1.36141,1.36127,1.36127
2014-01-07 01:31:00+00:00,1.36126,1.36134,1.36125,1.36127
2014-01-07 01:32:00+00:00,1.36126,1.36133,1.36126,1.36129
2014-01-07 01:33:00+00:00,1.36133,1.36134,1.36128,1.36131
2014-01-07 01:34:00+00:00,1.3613,1.36131,1.36126,1.36128
2014-01-07 01:35:00+00:00,1.36129,1.36129,1.36128,1.36129
2014-01-07 01:36:00+00:00,1.3613,1.36137,1.36129,1.36137
2014-01-07 01:37:00+00:00,1.36141,1.36152,1.36138,1.36143
2014-01-07 01:38:00+00:00,1.36144,1.36149,1.3614,1.36149
2014-01-07 01:39:00+00:00,1.3615,1.3616,1.3615,1.3616
2014-01-07 01:40:00+00:00,1.36159,1.3616,1.36152,1.36152
2014-01-07 01:41:00+00:00,1.36152,1.36157,1.36152,1.36152
2014-01-07 01:42:00+00:00,1.36153,1.36168,1.36153,1.36166
2014-01-07 01:43:00+00:00,1.36167,1.36168,1.36166,1.36166
2014-01-07 01:44:00+00:00,1.36164,1.36168,1.36164,1.36166
2014-01-07 01:45:00+00:00,1.36165,1.36167,1.36165,1.36167
2014-01-07 01:46:00+00:00,1.36168,1.36168,1.36167,1.36167
2014-01-07 01:47:00+00:00,1.36168,1.3617,1.36166,1.36169
2014-01-07 01:48:00+00:00,1.36169,1.36176,1.36169,1.36174
2014-01-07 01:49:00+00:00,1.36172,1.36188,1.36172,1.36187
2014-01-07 01:50:00+00:00,1.36186,1.36186,1.36174,1.36178
2014-01-07 01:51:00+00:00,1.36177,1.36177,1.36166,1.36167
2014-01-07 01:52:00+00:00,1.36164,1.36169,1.36158,1.36168
2014-01-07 01:53:00+00:00,1.36169,1.36186,1.36169,1.36186
2014-01-07 01:54:00+00:00,1.36189,1.36202,1.36189,1.362
2014-01-07 01:55:00+00:00,1.36199,1.36199,1.36189,1.36194
2014-01-07 01:56:00+00:00,1.36193,1.36195,1.36167,1.36168
2014-01-07 01:57:00+00:00,1.36166,1.36177,1.36158,1.36177
2014-01-07 01:58:00+00:00,1.36176,1.36202,1.36172,1.36201
2014-01-07 01:59:00+00:00,1.36202,1.36202,1.36185,1.36187
2014-01-07 02:00:00+00:00,1.3619,1.36199,1.36182,1.36199
2014-01-07 02:01:00+00:00,1.362,1.36208,1.362,1.36208
2014-01-07 02:02:00+00:00,1.36207,1.36209,1.36187,1.36209
2014-01-07 02:03:00+00:00,1.36204,1.36222,1.36204,1.3622
2014-01-07 02:04:00+00:00,1.36222,1.36264,1.36222,1.36237
2014-01-07 02:05:00+00:00,1.36238,1.36238,1.36222,1.36225
2014-01-07 02:06:00+00:00,1.36224,1.36227,1.36224,1.36227
2014-01-07 02:07:00+00:00,1.36228,1.36228,1.36225,1.36227
2014-01-07 02:08:00+00:00,1.36229,1.36232,1.36219,1.3623
2014-01-07 02:09:00+00:00,1.36232,1.36232,1.36221,1.36224
2014-01-07 02:10:00+00:00,1.36223,1.36224,1.36212,1.36218
2014-01-07 02:11:00+00:00,1.36216,1.36218,1.36208,1.36212
2014-01-07 02:12:00+00:00,1.36209,1.36219,1.36205,1.36219
2014-01-07 02:13:00+00:00,1.36218,1.36226,1.36218,1.36224
2014-01-07 02:14:00+00:00,1.36225,1.3623,1.36224,1.36227
2014-01-07 02:15:00+00:00,1.36225,1.36225,1.3622,1.3622
2014-01-07 02:16:00+00:00,1.36222,1.36225,1.36222,1.36224
2014-01-07 02:17:00+00:00,1.36225,1.36232,1.36224,1.36232
2014-01-07 02:18:00+00:00,1.36231,1.36232,1.36227,1.36232
2014-01-07 02:19:00+00:00,1.36236,1.36237,1.36236,1.36237
2014-01-07 02:20:00+00:00,1.36236,1.36254,1.36236,1.36254
2014-01-07 02:21:00+00:00,1.36252,1.36253,1.36237,1.36238
2014-01-07 02:22:00+00:00,1.36237,1.36252,1.36237,1.36252
2014-01-07 02:23:00+00:00,1.36251,1.36252,1.36247,1.36248
2014-01-07 02:24:00+00:00,1.36245,1.3625,1.3624,1.36246
2014-01-07 02:25:00+00:00,1.36247,1.36247,1.36239,1.36242
2014-01-07 02:26:00+00:00,1.3624,1.36242,1.36231,1.36235
2014-01-07 02:27:00+00:00,1.36234,1.36234,1.36219,1.36219
2014-01-07 02:28:00+00:00,1.36221,1.36223,1.36216,1.36218
2014-01-07 02:29:00+00:00,1.36215,1.36219,1.36209,1.3621
2014-01-07 02:30:00+00:00,1.36212,1.36213,1.36195,1.36195
2014-01-07 02:31:00+00:00,1.36196,1.36196,1.36184,1.36195
2014-01-07 02:32:00+00:00,1.36194,1.36194,1.36178,1.36178
2014-01-07 02:33:00+00:00,1.36177,1.36186,1.36172,1.36183
2014-01-07 02:34:00+00:00,1.36182,1.36184,1.36175,1.36183
2014-01-07 02:35:00+00:00,1.36184,1.36188,1.36175,1.36175
2014-01-07 02:36:00+00:00,1.36176,1.36194,1.3617,1.36191
2014-01-07 02:37:00+00:00,1.36192,1.36192,1.36168,1.36172
2014-01-07 02:38:00+00:00,1.36174,1.36189,1.36169,1.36188
2014-01-07 02:39:00+00:00,1.36187,1.36188,1.36182,1.36185
2014-01-07 02:40:00+00:00,1.36182,1.36182,1.3616,1.36164
2014-01-07 02:41:00+00:00,1.36165,1.36222,1.36165,1.3621
2014-01-07 02:42:00+00:00,1.36209,1.36212,1.36208,1.36209
2014-01-07 02:43:00+00:00,1.36208,1.36212,1.36207,1.36212
2014-01-07 02:44:00+00:00,1.36212,1.36212,1.36206,1.36208
2014-01-07 02:45:00+00:00,1.36209,1.3621,1.36206,1.36206
2014-01-07 02:46:00+00:00,1.36205,1.36206,1.36182,1.36182
2014-01-07 02:47:00+00:00,1.36183,1.36195,1.36176,1.36177
2014-01-07 02:48:00+00:00,1.36176,1.36186,1.36176,1.36177
2014-01-07 02:49:00+00:00,1.36176,1.3619,1.36176,1.36182
2014-01-07 02:50:00+00:00,1.36181,1.36184,1.36175,1.36175
2014-01-07 02:51:00+00:00,1.36176,1.36182,1.36176,1.36179
2014-01-07 02:52:00+00:00,1.36178,1.36179,1.36174,1.36175
2014-01-07 02:53:00+00:00,1.36174,1.36192,1.36165,1.36187
2014-01-07 02:54:00+00:00,1.36186,1.36196,1.36186,1.3619
2014-01-07 02:55:00+00:00,1.36192,1.36193,1.36174,1.36188
2014-01-07 02:56:00+00:00,1.36185,1.36199,1.36184,1.36185
2014-01-07 02:57:00+00:00,1.36183,1.36183,1.36166,1.36169
2014-01-07 02:58:00+00:00,1.36171,1.36172,1.3616,1.36168
2014-01-07 02:59:00+00:00,1.36172,1.36192,1.36168,1.36177
2014-01-07 03:00:00+00:00,1.36176,1.36184,1.36159,1.3616
2014-01-07 03:01:00+00:00,1.36159,1.36159,1.36126,1.36135
2014-01-07 03:02:00+00:00,1.36134,1.36134,1.3612,1.36128
2014-01-07 03:03:00+00:00,1.36124,1.36139,1.3612,1.36134
2014-01-07 03:04:00+00:00,1.36132,1.36159,1.3613,1.36151
2014-01-07 03:05:00+00:00,1.3615,1.3617,1.3615,1.36161
2014-01-07 03:06:00+00:00,1.3616,1.36169,1.36146,1.36158
2014-01-07 03:07:00+00:00,1.36156,1.36163,1.3615,1.36154
2014-01-07 03:08:00+00:00,1.36153,1.36161,1.36152,1.36155
2014-01-07 03:09:00+00:00,1.36158,1.36188,1.36158,1.36187
2014-01-07 03:10:00+00:00,1.36185,1.36185,1.36175,1.36175
2014-01-07 03:11:00+00:00,1.36174,1.36207,1.36174,1.36207
2014-01-07 03:12:00+00:00,1.36206,1.36215,1.36188,1.36208
2014-01-07 03:13:00+00:00,1.36209,1.36222,1.36192,1.36196
2014-01-07 03:14:00+00:00,1.36197,1.36199,1.36191,1.36192
2014-01-07 03:15:00+00:00,1.36194,1.36194,1.36177,1.36188
2014-01-07 03:16:00+00:00,1.36189,1.36219,1.36189,1.3621
2014-01-07 03:17:00+00:00,1.36212,1.36233,1.36209,1.36229
2014-01-07 03:18:00+00:00,1.36227,1.36227,1.36216,1.36219
2014-01-07 03:19:00+00:00,1.36217,1.36219,1.36199,1.36202
2014-01-07 03:20:00+00:00,1.36199,1.36202,1.36191,1.36192
2014-01-07 03:21:00+00:00,1.36191,1.36192,1.36185,1.36186
2014-01-07 03:22:00+00:00,1.36187,1.36198,1.3617,1.36189
2014-01-07 03:23:00+00:00,1.36188,1.36188,1.36169,1.36176
2014-01-07 03:24:00+00:00,1.36177,1.36186,1.3617,1.36182
2014-01-07 03:25:00+00:00,1.36181,1.36188,1.36176,1.36181
2014-01-07 03:26:00+00:00,1.36182,1.36188,1.36179,1.36188
2014-01-07 03:27:00+00:00,1.36189,1.36189,1.3618,1.3618
2014-01-07 03:28:00+00:00,1.36182,1.36188,1.36178,1.36187
2014-01-07 03:29:00+00:00,1.36186,1.36189,1.36179,1.36189
2014-01-07 03:30:00+00:00,1.36191,1.36193,1.36184,1.36189
2014-01-07 03:31:00+00:00,1.36188,1.36202,1.36181,1.36198
2014-01-07 03:32:00+00:00,1.36198,1.36198,1.36187,1.36188
2014-01-07 03:33:00+00:00,1.36187,1.36194,1.3618,1.36192
2014-01-07 03:34:00+00:00,1.36194,1.36218,1.36189,1.36218
2014-01-07 03:35:00+00:00,1.3622,1.36232,1.36209,1.36217
2014-01-07 03:36:00+00:00,1.36216,1.36222,1.36215,1.3622
2014-01-07 03:37:00+00:00,1.36222,1.36228,1.3621,1.3621
2014-01-07 03:38:00+00:00,1.36212,1.36213,1.36207,1.36212
2014-01-07 03:39:00+00:00,1.36213,1.36223,1.36199,1.36223
2014-01-07 03:40:00+00:00,1.36222,1.36223,1.36184,1.36195
2014-01-07 03:41:00+00:00,1.36192,1.36192,1.36169,1.36177
2014-01-07 03:42:00+00:00,1.36176,1.36187,1.36167,1.36186
2014-01-07 03:43:00+00:00,1.36183,1.36188,1.36178,1.3618
2014-01-07 03:44:00+00:00,1.36181,1.36195,1.36181,1.36184
2014-01-07 03:45:00+00:00,1.36183,1.36196,1.36182,1.36195
2014-01-07 03:46:00+00:00,1.36194,1.36205,1.36193,1.36202
2014-01-07 03:47:00+00:00,1.36203,1.36208,1.3619,1.36195
2014-01-07 03:48:00+00:00,1.36194,1.36194,1.36186,1.36187
2014-01-07 03:49:00+00:00,1.36188,1.3619,1.36167,1.36167
2014-01-07 03:50:00+00:00,1.36166,1.36182,1.36165,1.36176
2014-01-07 03:51:00+00:00,1.36177,1.36188,1.36177,1.36188
2014-01-07 03:52:00+00:00,1.36191,1.36206,1.36191,1.36199
2014-01-07 03:53:00+00:00,1.36198,1.36261,1.36198,1.36229
2014-01-07 03:54:00+00:00,1.36232,1.36282,1.36231,1.36269
2014-01-07 03:55:00+00:00,1.3627,1.3627,1.36174,1.36209
2014-01-07 03:56:00+00:00,1.36208,1.36239,1.36207,1.36231
2014-01-07 03:57:00+00:00,1.36232,1.3627,1.36226,1.36258
2014-01-07 03:58:00+00:00,1.36257,1.36257,1.36238,1.36241
2014-01-07 03:59:00+00:00,1.36242,1.36273,1.36241,1.36269
2014-01-07 04:00:00+00:00,1.36268,1.36288,1.36258,1.36284
2014-01-07 04:01:00+00:00,1.36285,1.36312,1.36282,1.36302
2014-01-07 04:02:00+00:00,1.363,1.363,1.36268,1.36274
2014-01-07 04:03:00+00:00,1.36275,1.36302,1.36267,1.36299
2014-01-07 04:04:00+00:00,1.36297,1.36298,1.36288,1.36288
2014-01-07 04:05:00+00:00,1.36283,1.3629,1.3628,1.36284
2014-01-07 04:06:00+00:00,1.36286,1.36305,1.36282,1.36305
2014-01-07 04:07:00+00:00,1.36306,1.36313,1.36298,1.36307
2014-01-07 04:08:00+00:00,1.36308,1.36318,1.36278,1.36282
2014-01-07 04:09:00+00:00,1.3628,1.3628,1.36259,1.3626
2014-01-07 04:10:00+00:00,1.36262,1.36288,1.36259,1.3628
2014-01-07 04:11:00+00:00,1.36279,1.3628,1.36257,1.36259
2014-01-07 04:12:00+00:00,1.3626,1.36267,1.36239,1.36249
2014-01-07 04:13:00+00:00,1.36248,1.36262,1.36242,1.36247
2014-01-07 04:14:00+00:00,1.36246,1.36253,1.36239,1.3624
2014-01-07 04:15:00+00:00,1.36239,1.36243,1.36208,1.36232
2014-01-07 04:16:00+00:00,1.36235,1.36249,1.3622,1.36223
2014-01-07 04:17:00+00:00,1.36222,1.36243,1.36219,1.36243
2014-01-07 04:18:00+00:00,1.36242,1.36252,1.36239,1.3625
2014-01-07 04:19:00+00:00,1.36249,1.36249,1.36239,1.36239
2014-01-07 04:20:00+00:00,1.3624,1.36242,1.3622,1.3622
2014-01-07 04:21:00+00:00,1.36221,1.36224,1.362,1.36207
2014-01-07 04:22:00+00:00,1.36208,1.36232,1.36206,1.36216
2014-01-07 04:23:00+00:00,1.36215,1.36216,1.36201,1.36201
2014-01-07 04:24:00+00:00,1.362,1.36223,1.36195,1.36218
2014-01-07 04:25:00+00:00,1.36217,1.36217,1.3621,1.3621
2014-01-07 04:26:00+00:00,1.36212,1.36231,1.36199,1.36199
2014-01-07 04:27:00+00:00,1.362,1.36203,1.36161,1.36163
2014-01-07 04:28:00+00:00,1.36162,1.36177,1.36158,1.36177
2014-01-07 04:29:00+00:00,1.3618,1.36196,1.3618,1.36184
2014-01-07 04:30:00+00:00,1.36183,1.36183,1.36164,1.36176
2014-01-07 04:31:00+00:00,1.36177,1.36186,1.36176,1.36182
2014-01-07 04:32:00+00:00,1.36181,1.36195,1.36181,1.36191
2014-01-07 04:33:00+00:00,1.3619,1.36196,1.36176,1.36177
2014-01-07 04:34:00+00:00,1.36178,1.36184,1.3616,1.3616
2014-01-07 04:35:00+00:00,1.36161,1.36178,1.36157,1.36176
2014-01-07 04:36:00+00:00,1.36177,1.36196,1.36172,1.36192
2014-01-07 04:37:00+00:00,1.3619,1.36194,1.36173,1.36177
2014-01-07 04:38:00+00:00,1.36176,1.36183,1.36166,1.3618
2014-01-07 04:39:00+00:00,1.36179,1.36182,1.36168,1.36172
2014-01-07 04:40:00+00:00,1.36174,1.36177,1.36161,1.36167
2014-01-07 04:41:00+00:00,1.36166,1.36187,1.36166,1.36173
2014-01-07 04:42:00+00:00,1.36172,1.36209,1.36172,1.36209
