Date,AAPL
2011-08-24 00:00:00+00:00,50.479752
2011-08-25 00:00:00+00:00,50.149639
2011-08-26 00:00:00+00:00,51.472755
2011-08-29 00:00:00+00:00,52.330235
2011-08-30 00:00:00+00:00,52.332923
2011-08-31 00:00:00+00:00,51.640495
2011-09-01 00:00:00+00:00,51.130578
2011-09-02 00:00:00+00:00,50.193921
2011-09-06 00:00:00+00:00,50.957466
2011-09-07 00:00:00+00:00,51.519724
2011-09-08 00:00:00+00:00,51.547903
2011-09-09 00:00:00+00:00,50.654193
2011-09-12 00:00:00+00:00,50.984305
2011-09-13 00:00:00+00:00,51.612313
2011-09-14 00:00:00+00:00,52.240331
2011-09-15 00:00:00+00:00,52.731461
2011-09-16 00:00:00+00:00,53.743266
2011-09-19 00:00:00+00:00,55.236805
2011-09-20 00:00:00+00:00,55.48103
2011-09-21 00:00:00+00:00,55.305235
2011-09-22 00:00:00+00:00,53.920394
2011-09-23 00:00:00+00:00,54.253183
2011-09-26 00:00:00+00:00,54.101546
2011-09-27 00:00:00+00:00,53.576862
2011-09-28 00:00:00+00:00,53.274932
2011-09-29 00:00:00+00:00,52.410748
2011-09-30 00:00:00+00:00,51.169492
2011-10-03 00:00:00+00:00,50.267733
2011-10-04 00:00:00+00:00,49.985934
2011-10-05 00:00:00+00:00,50.75752
2011-10-06 00:00:00+00:00,50.639437
2011-10-07 00:00:00+00:00,49.623615
2011-10-10 00:00:00+00:00,52.174578
2011-10-11 00:00:00+00:00,53.715087
2011-10-12 00:00:00+00:00,53.97004
2011-10-13 00:00:00+00:00,54.80739
2011-10-14 00:00:00+00:00,56.62835
2011-10-17 00:00:00+00:00,56.35863
2011-10-18 00:00:00+00:00,56.66056
2011-10-19 00:00:00+00:00,53.490978
2011-10-20 00:00:00+00:00,53.046814
2011-10-21 00:00:00+00:00,52.719393
2011-10-24 00:00:00+00:00,54.450442
2011-10-25 00:00:00+00:00,53.376926
2011-10-26 00:00:00+00:00,53.756678
2011-10-27 00:00:00+00:00,54.30552
2011-10-28 00:00:00+00:00,54.340407
2011-10-31 00:00:00+00:00,54.317592
2011-11-01 00:00:00+00:00,53.207846
2011-11-02 00:00:00+00:00,53.328617
2011-11-03 00:00:00+00:00,54.08813
2011-11-04 00:00:00+00:00,53.708368
2011-11-07 00:00:00+00:00,53.639938
2011-11-08 00:00:00+00:00,54.512175
2011-11-09 00:00:00+00:00,53.042786
2011-11-10 00:00:00+00:00,51.692832
2011-11-11 00:00:00+00:00,51.612313
2011-11-14 00:00:00+00:00,50.893057
2011-11-15 00:00:00+00:00,52.177255
2011-11-16 00:00:00+00:00,51.632443
2011-11-17 00:00:00+00:00,50.644801
2011-11-18 00:00:00+00:00,50.313355
2011-11-21 00:00:00+00:00,49.517601
2011-11-22 00:00:00+00:00,50.52403
2011-11-23 00:00:00+00:00,49.246537
2011-11-25 00:00:00+00:00,48.787606
2011-11-28 00:00:00+00:00,50.4717
2011-11-29 00:00:00+00:00,50.079866
2011-11-30 00:00:00+00:00,51.287575
2011-12-01 00:00:00+00:00,52.056488
2011-12-02 00:00:00+00:00,52.294005
2011-12-05 00:00:00+00:00,52.73818
2011-12-06 00:00:00+00:00,52.461741
2011-12-07 00:00:00+00:00,52.212152
2011-12-08 00:00:00+00:00,52.422827
2011-12-09 00:00:00+00:00,52.820032
2011-12-12 00:00:00+00:00,52.581168
2011-12-13 00:00:00+00:00,52.174578
2011-12-14 00:00:00+00:00,51.017855
2011-12-15 00:00:00+00:00,50.850119
2011-12-16 00:00:00+00:00,51.129234
2011-12-19 00:00:00+00:00,51.288919
2011-12-20 00:00:00+00:00,53.132698
2011-12-21 00:00:00+00:00,53.199787
2011-12-22 00:00:00+00:00,53.481587
2011-12-23 00:00:00+00:00,54.123017
2011-12-27 00:00:00+00:00,54.552426
2011-12-28 00:00:00+00:00,54.030429
2011-12-29 00:00:00+00:00,54.363225
2011-12-30 00:00:00+00:00,54.347115
2012-01-03 00:00:00+00:00,55.183121
2012-01-04 00:00:00+00:00,55.479686
2012-01-05 00:00:00+00:00,56.095618
2012-01-06 00:00:00+00:00,56.682035
2012-01-09 00:00:00+00:00,56.59212
2012-01-10 00:00:00+00:00,56.794754
2012-01-11 00:00:00+00:00,56.702162
2012-01-12 00:00:00+00:00,56.546498
2012-01-13 00:00:00+00:00,56.334479
2012-01-17 00:00:00+00:00,56.990669
2012-01-18 00:00:00+00:00,57.58245
2012-01-19 00:00:00+00:00,57.399947
2012-01-20 00:00:00+00:00,56.400232
2012-01-23 00:00:00+00:00,57.354325
2012-01-24 00:00:00+00:00,56.414992
2012-01-25 00:00:00+00:00,59.93749
2012-01-26 00:00:00+00:00,59.665083
2012-01-27 00:00:00+00:00,60.020686
2012-01-30 00:00:00+00:00,60.789599
2012-01-31 00:00:00+00:00,61.255245
2012-02-01 00:00:00+00:00,61.216324
2012-02-02 00:00:00+00:00,61.072742
2012-02-03 00:00:00+00:00,61.68465
